timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,hour,day_of_week,is_weekend
2020-02-09 10:00:00,0.20199999999999999,254.17350000000002,0.8800000000000001,50.04,BR49,10,6,1
2020-02-09 11:00:00,0.11900000000000001,259.2065,0.6155,49.996,BR49,11,6,1
2020-02-09 12:00:00,0.13,262.07399999999996,0.639,49.9995,BR49,12,6,1
2020-02-09 13:00:00,0.404,261.13800000000003,1.9114999999999998,50.0505,BR49,13,6,1
2020-02-09 14:00:00,0.226,260.1855,0.9955,50.006,BR49,14,6,1
2020-02-09 15:00:00,0.049,104.1715,0.3125,20.0165,BR49,15,6,1
2020-02-09 16:00:00,0.0,0.0,0.0,0.0,BR49,16,6,1
2020-02-09 17:00:00,0.259,221.612,1.514,42.4915,BR49,17,6,1
2020-02-09 18:00:00,0.221,257.0745,1.105,50.019999999999996,BR49,18,6,1
2020-02-09 19:00:00,0.246,254.91950000000003,1.081,50.005,BR49,19,6,1
2020-02-09 20:00:00,0.504,254.917,2.0395,50.0395,BR49,20,6,1
2020-02-09 21:00:00,1.052,256.48400000000004,4.306,50.0575,BR49,21,6,1
2020-02-09 22:00:00,0.572,256.1605,2.4425,50.001,BR49,22,6,1
2020-02-09 23:00:00,0.274,260.5265,1.2075,50.0755,BR49,23,6,1
2020-02-10 00:00:00,0.186,261.5435,0.9199999999999999,50.042500000000004,BR49,0,0,0
2020-02-10 01:00:00,0.167,262.8315,0.8515,50.0165,BR49,1,0,0
2020-02-10 02:00:00,0.111,263.57399999999996,0.713,50.015,BR49,2,0,0
2020-02-10 03:00:00,0.099,264.0475,0.6875,50.0295,BR49,3,0,0
2020-02-10 04:00:00,0.098,263.91700000000003,0.6839999999999999,50.042500000000004,BR49,4,0,0
2020-02-10 05:00:00,0.08700000000000001,261.775,0.6515000000000001,49.9765,BR49,5,0,0
2020-02-10 06:00:00,0.133,261.018,0.7605000000000001,49.986000000000004,BR49,6,0,0
2020-02-10 07:00:00,0.78,257.3185,3.2405,50.0095,BR49,7,0,0
2020-02-10 08:00:00,1.049,254.8165,4.214,50.04,BR49,8,0,0
2020-02-10 09:00:00,1.095,250.07049999999998,4.4035,50.036500000000004,BR49,9,0,0
2020-02-10 10:00:00,0.464,251.58,1.9255,50.048500000000004,BR49,10,0,0
2020-02-10 11:00:00,0.098,254.2805,0.544,50.0285,BR49,11,0,0
2020-02-10 12:00:00,0.131,245.04850000000002,0.77,47.6285,BR49,12,0,0
2020-02-10 13:00:00,0.183,260.15999999999997,0.8855000000000001,49.999,BR49,13,0,0
2020-02-10 14:00:00,0.202,257.4605,1.0150000000000001,49.9935,BR49,14,0,0
2020-02-10 15:00:00,0.105,257.21799999999996,0.5675,49.9995,BR49,15,0,0
2020-02-10 16:00:00,0.097,256.46500000000003,0.5615,50.0235,BR49,16,0,0
2020-02-10 17:00:00,0.14,257.7335,0.7144999999999999,50.0305,BR49,17,0,0
2020-02-10 18:00:00,0.462,253.9015,1.9265,50.043,BR49,18,0,0
2020-02-10 19:00:00,0.356,253.8855,1.5035,50.052,BR49,19,0,0
2020-02-10 20:00:00,0.379,254.82049999999998,1.6105,50.070499999999996,BR49,20,0,0
2020-02-10 21:00:00,0.709,254.891,2.959,49.991,BR49,21,0,0
2020-02-10 22:00:00,0.76,254.752,3.033,49.9875,BR49,22,0,0
2020-02-10 23:00:00,0.448,258.822,1.7995,50.059000000000005,BR49,23,0,0
2020-02-11 00:00:00,0.122,261.024,0.6295,50.015499999999996,BR49,0,1,0
2020-02-11 01:00:00,0.093,262.087,0.531,50.004,BR49,1,1,0
2020-02-11 02:00:00,0.091,262.2525,0.537,49.955,BR49,2,1,0
2020-02-11 03:00:00,0.089,262.7695,0.5255,50.033,BR49,3,1,0
2020-02-11 04:00:00,0.13,261.9045,0.6585,49.97,BR49,4,1,0
2020-02-11 05:00:00,0.099,259.4515,0.5585,49.9525,BR49,5,1,0
2020-02-11 06:00:00,0.09,259.56550000000004,0.5065000000000001,49.9885,BR49,6,1,0
2020-02-11 07:00:00,0.243,258.1855,1.2440000000000002,49.983999999999995,BR49,7,1,0
2020-02-11 08:00:00,0.685,256.4475,2.852,50.0525,BR49,8,1,0
2020-02-11 09:00:00,0.7210000000000001,251.115,2.9035,50.042500000000004,BR49,9,1,0
2020-02-11 10:00:00,0.4,247.9315,1.6504999999999999,50.0305,BR49,10,1,0
2020-02-11 11:00:00,0.548,250.77550000000002,2.4684999999999997,50.0185,BR49,11,1,0
2020-02-11 12:00:00,0.196,256.3705,0.974,49.983,BR49,12,1,0
2020-02-11 13:00:00,0.168,258.35450000000003,0.786,50.0065,BR49,13,1,0
2020-02-11 14:00:00,0.14,255.96149999999997,0.6645,50.017,BR49,14,1,0
2020-02-11 15:00:00,0.112,256.7595,0.5814999999999999,50.0075,BR49,15,1,0
2020-02-11 16:00:00,0.12,256.8525,0.6054999999999999,49.947,BR49,16,1,0
2020-02-11 17:00:00,0.249,256.431,1.0935000000000001,49.9745,BR49,17,1,0
2020-02-11 18:00:00,0.545,251.9915,2.2015000000000002,50.003,BR49,18,1,0
2020-02-11 19:00:00,0.208,251.6945,0.917,50.024,BR49,19,1,0
2020-02-11 20:00:00,0.368,254.11149999999998,1.5985,50.036500000000004,BR49,20,1,0
2020-02-11 21:00:00,0.398,257.582,1.6170000000000002,50.0435,BR49,21,1,0
2020-02-11 22:00:00,0.498,258.9395,1.9875,50.042,BR49,22,1,0
2020-02-11 23:00:00,0.185,262.0565,0.833,50.036500000000004,BR49,23,1,0
2020-02-12 00:00:00,0.16,264.1795,0.7605000000000001,50.0515,BR49,0,2,0
2020-02-12 01:00:00,0.095,264.57849999999996,0.5795,50.0165,BR49,1,2,0
2020-02-12 02:00:00,0.062,264.954,0.48500000000000004,49.9975,BR49,2,2,0
2020-02-12 03:00:00,0.055,265.347,0.46950000000000003,49.9745,BR49,3,2,0
2020-02-12 04:00:00,0.063,264.8995,0.48250000000000004,49.985,BR49,4,2,0
2020-02-12 05:00:00,0.055,261.6835,0.4535,49.9775,BR49,5,2,0
2020-02-12 06:00:00,0.067,259.8225,0.47000000000000003,50.0025,BR49,6,2,0
2020-02-12 07:00:00,0.088,255.202,0.5125,50.013,BR49,7,2,0
2020-02-12 08:00:00,0.679,253.29250000000002,2.9605,50.023,BR49,8,2,0
2020-02-12 09:00:00,0.136,251.5185,0.662,50.021499999999996,BR49,9,2,0
2020-02-12 10:00:00,0.252,252.802,1.095,50.012,BR49,10,2,0
2020-02-12 11:00:00,0.138,254.805,0.666,49.9975,BR49,11,2,0
2020-02-12 12:00:00,0.11,258.3325,0.58,49.963,BR49,12,2,0
2020-02-12 13:00:00,0.179,261.92150000000004,0.9984999999999999,49.999,BR49,13,2,0
2020-02-12 14:00:00,0.197,261.115,1.0074999999999998,49.973,BR49,14,2,0
2020-02-12 15:00:00,0.133,259.304,0.679,49.9975,BR49,15,2,0
2020-02-12 16:00:00,0.28,231.30599999999998,1.3195000000000001,44.9805,BR49,16,2,0
2020-02-12 17:00:00,0.425,258.4515,1.748,49.9375,BR49,17,2,0
2020-02-12 18:00:00,0.41200000000000003,254.301,1.6865,49.9445,BR49,18,2,0
2020-02-12 19:00:00,0.23,253.5875,0.994,50.037,BR49,19,2,0
2020-02-12 20:00:00,0.699,256.46950000000004,2.7824999999999998,50.018,BR49,20,2,0
2020-02-12 21:00:00,1.0070000000000001,257.76300000000003,3.9435000000000002,50.019999999999996,BR49,21,2,0
2020-02-12 22:00:00,0.26,260.4305,1.128,50.001,BR49,22,2,0
2020-02-12 23:00:00,0.495,262.9745,2.194,49.9755,BR49,23,2,0
2020-02-13 00:00:00,0.10300000000000001,264.577,0.5995,49.935500000000005,BR49,0,3,0
2020-02-13 01:00:00,0.092,265.187,0.562,49.9465,BR49,1,3,0
2020-02-13 02:00:00,0.074,265.668,0.5045,49.957499999999996,BR49,2,3,0
2020-02-13 03:00:00,0.062,265.4125,0.47800000000000004,49.9675,BR49,3,3,0
2020-02-13 04:00:00,0.066,264.66999999999996,0.484,49.9925,BR49,4,3,0
2020-02-13 05:00:00,0.093,261.8485,0.538,49.989999999999995,BR49,5,3,0
2020-02-13 06:00:00,0.141,259.6245,0.6779999999999999,49.9485,BR49,6,3,0
2020-02-13 07:00:00,0.254,255.321,1.1115,49.993,BR49,7,3,0
2020-02-13 08:00:00,1.006,250.59,4.1065,50.001,BR49,8,3,0
2020-02-13 09:00:00,0.497,250.99650000000003,2.0625,50.0225,BR49,9,3,0
2020-02-13 10:00:00,0.367,252.78249999999997,1.527,50.0125,BR49,10,3,0
2020-02-13 11:00:00,0.132,257.56350000000003,0.702,50.0325,BR49,11,3,0
2020-02-13 12:00:00,0.286,259.46,1.6125,50.043,BR49,12,3,0
2020-02-13 13:00:00,0.191,262.908,0.9795,50.048500000000004,BR49,13,3,0
2020-02-13 14:00:00,0.115,261.9275,0.6025,49.990500000000004,BR49,14,3,0
2020-02-13 15:00:00,0.11,260.2795,0.583,49.958,BR49,15,3,0
2020-02-13 16:00:00,0.096,257.241,0.534,49.923,BR49,16,3,0
2020-02-13 17:00:00,0.101,258.65299999999996,0.619,49.9275,BR49,17,3,0
2020-02-13 18:00:00,0.19899999999999998,257.4285,0.906,49.9805,BR49,18,3,0
2020-02-13 19:00:00,0.2,253.954,0.8875,49.962,BR49,19,3,0
2020-02-13 20:00:00,0.5369999999999999,256.4465,2.4425,49.9845,BR49,20,3,0
2020-02-13 21:00:00,0.877,257.551,4.042,49.986000000000004,BR49,21,3,0
2020-02-13 22:00:00,0.956,259.5135,4.303,50.011,BR49,22,3,0
2020-02-13 23:00:00,0.814,261.7205,3.723,49.994,BR49,23,3,0
2020-02-14 00:00:00,0.095,264.3505,0.583,49.975,BR49,0,4,0
2020-02-14 01:00:00,0.077,264.101,0.5225000000000001,49.954,BR49,1,4,0
2020-02-14 02:00:00,0.143,264.82,0.7144999999999999,49.995,BR49,2,4,0
2020-02-14 03:00:00,0.066,265.3755,0.49350000000000005,50.0385,BR49,3,4,0
2020-02-14 04:00:00,0.06,264.174,0.47350000000000003,49.9345,BR49,4,4,0
2020-02-14 05:00:00,0.056,261.4095,0.4535,49.9765,BR49,5,4,0
2020-02-14 06:00:00,0.155,259.131,0.7205,49.939,BR49,6,4,0
2020-02-14 07:00:00,0.379,255.3575,1.5675000000000001,49.955,BR49,7,4,0
2020-02-14 08:00:00,0.476,253.35100000000003,2.0315000000000003,50.015499999999996,BR49,8,4,0
2020-02-14 09:00:00,0.261,250.849,1.133,50.005,BR49,9,4,0
2020-02-14 10:00:00,0.23099999999999998,252.6425,1.037,50.017,BR49,10,4,0
2020-02-14 11:00:00,0.227,255.3225,1.043,50.027499999999996,BR49,11,4,0
2020-02-14 12:00:00,0.551,256.86350000000004,2.508,49.983,BR49,12,4,0
2020-02-14 13:00:00,0.138,261.998,0.6970000000000001,50.03,BR49,13,4,0
2020-02-14 14:00:00,0.128,262.23850000000004,0.6715,50.015499999999996,BR49,14,4,0
2020-02-14 15:00:00,0.17200000000000001,258.947,0.8145,50.015499999999996,BR49,15,4,0
2020-02-14 16:00:00,0.116,257.8965,0.644,49.964,BR49,16,4,0
2020-02-14 17:00:00,0.12,258.34250000000003,0.64,50.015499999999996,BR49,17,4,0
2020-02-14 18:00:00,0.785,253.9415,3.1625,49.995,BR49,18,4,0
2020-02-14 19:00:00,0.658,252.477,2.6825,50.011,BR49,19,4,0
2020-02-14 20:00:00,0.884,254.9975,3.6635,50.0285,BR49,20,4,0
2020-02-14 21:00:00,0.559,257.8085,2.239,50.0225,BR49,21,4,0
2020-02-14 22:00:00,0.219,260.619,0.9530000000000001,49.9915,BR49,22,4,0
2020-02-14 23:00:00,0.197,263.01300000000003,0.8825,49.9825,BR49,23,4,0
2020-02-15 00:00:00,0.105,264.335,0.5985,49.9525,BR49,0,5,1
2020-02-15 01:00:00,0.068,265.20799999999997,0.509,50.013999999999996,BR49,1,5,1
2020-02-15 02:00:00,0.061,265.98449999999997,0.48550000000000004,50.0295,BR49,2,5,1
2020-02-15 03:00:00,0.058,266.185,0.47350000000000003,50.037,BR49,3,5,1
2020-02-15 04:00:00,0.063,265.2025,0.48200000000000004,50.0115,BR49,4,5,1
2020-02-15 05:00:00,0.067,262.774,0.47850000000000004,49.9745,BR49,5,5,1
2020-02-15 06:00:00,0.06,260.1495,0.45499999999999996,50.0205,BR49,6,5,1
2020-02-15 07:00:00,0.089,256.096,0.518,50.013,BR49,7,5,1
2020-02-15 08:00:00,0.186,255.0895,0.8720000000000001,50.0045,BR49,8,5,1
2020-02-15 09:00:00,0.902,252.36350000000002,3.617,50.017,BR49,9,5,1
2020-02-15 10:00:00,0.571,256.3995,2.2805,50.021,BR49,10,5,1
2020-02-15 11:00:00,0.293,256.2245,1.433,50.0185,BR49,11,5,1
2020-02-15 12:00:00,0.189,254.394,1.052,49.9675,BR49,12,5,1
2020-02-15 13:00:00,0.1,219.73600000000002,0.623,42.501,BR49,13,5,1
2020-02-15 14:00:00,0.115,258.751,0.6425,50.007,BR49,14,5,1
2020-02-15 15:00:00,0.177,243.97750000000002,0.983,47.458,BR49,15,5,1
2020-02-15 16:00:00,0.11,257.23,0.6180000000000001,49.9715,BR49,16,5,1
2020-02-15 17:00:00,0.11800000000000001,258.8125,0.6140000000000001,50.028000000000006,BR49,17,5,1
2020-02-15 18:00:00,0.173,254.9025,0.7975,49.9885,BR49,18,5,1
2020-02-15 19:00:00,0.192,202.639,0.968,39.993,BR49,19,5,1
2020-02-15 20:00:00,0.508,255.24050000000003,2.0665,50.0115,BR49,20,5,1
2020-02-15 21:00:00,0.352,259.195,1.443,50.021,BR49,21,5,1
2020-02-15 22:00:00,0.191,259.6055,0.841,50.003,BR49,22,5,1
2020-02-15 23:00:00,0.155,261.6255,0.759,50.004000000000005,BR49,23,5,1
2020-02-16 00:00:00,0.091,262.894,0.5605,50.015,BR49,0,6,1
2020-02-16 01:00:00,0.083,263.81399999999996,0.5309999999999999,50.0415,BR49,1,6,1
2020-02-16 02:00:00,0.08,264.143,0.5205,50.034000000000006,BR49,2,6,1
2020-02-16 03:00:00,0.13899999999999998,263.698,0.708,50.029,BR49,3,6,1
2020-02-16 04:00:00,0.063,263.7255,0.4915,50.009,BR49,4,6,1
2020-02-16 05:00:00,0.061,261.64250000000004,0.48200000000000004,49.9745,BR49,5,6,1
2020-02-16 06:00:00,0.26,260.339,1.374,49.995999999999995,BR49,6,6,1
2020-02-16 07:00:00,0.142,257.1985,0.776,49.9665,BR49,7,6,1
2020-02-16 08:00:00,0.301,254.41649999999998,1.308,50.029,BR49,8,6,1
2020-02-16 09:00:00,0.76,248.4045,3.135,50.009,BR49,9,6,1
2020-02-16 10:00:00,0.457,250.5265,1.8955000000000002,50.0105,BR49,10,6,1
2020-02-16 11:00:00,0.464,251.531,2.1375,49.988,BR49,11,6,1
2020-02-16 12:00:00,0.265,229.55749999999998,1.3325,44.9835,BR49,12,6,1
2020-02-16 13:00:00,0.203,259.3155,0.992,50.0495,BR49,13,6,1
2020-02-16 14:00:00,0.137,259.48249999999996,0.678,50.060500000000005,BR49,14,6,1
2020-02-16 15:00:00,0.429,258.4455,2.275,49.982,BR49,15,6,1
2020-02-16 16:00:00,0.126,260.93,0.6425000000000001,49.972500000000004,BR49,16,6,1
2020-02-16 17:00:00,0.125,260.53049999999996,0.6285000000000001,50.03,BR49,17,6,1
2020-02-16 18:00:00,0.314,256.12399999999997,1.322,50.0435,BR49,18,6,1
2020-02-16 19:00:00,0.397,254.7675,1.6715,50.022,BR49,19,6,1
2020-02-16 20:00:00,0.503,256.887,2.056,50.022000000000006,BR49,20,6,1
2020-02-16 21:00:00,0.537,259.2125,2.1734999999999998,50.0105,BR49,21,6,1
2020-02-16 22:00:00,0.34299999999999997,260.7095,1.459,49.961,BR49,22,6,1
2020-02-16 23:00:00,0.26,263.09749999999997,1.1824999999999999,49.977,BR49,23,6,1
2020-02-17 00:00:00,0.106,264.299,0.633,49.987,BR49,0,0,0
2020-02-17 01:00:00,0.075,264.662,0.4565,50.0245,BR49,1,0,0
2020-02-17 02:00:00,0.061,264.796,0.4875,50.04600000000001,BR49,2,0,0
2020-02-17 03:00:00,0.057,265.339,0.47300000000000003,50.035000000000004,BR49,3,0,0
2020-02-17 04:00:00,0.064,264.64050000000003,0.488,49.991,BR49,4,0,0
2020-02-17 05:00:00,0.061,261.474,0.47300000000000003,50.008500000000005,BR49,5,0,0
2020-02-17 06:00:00,0.062,259.0155,0.471,50.0315,BR49,6,0,0
2020-02-17 07:00:00,0.057,253.975,0.438,49.9875,BR49,7,0,0
2020-02-17 08:00:00,0.492,251.5015,2.0305,50.027,BR49,8,0,0
2020-02-17 09:00:00,0.48000000000000004,249.413,2.125,49.980000000000004,BR49,9,0,0
2020-02-17 10:00:00,0.171,250.12399999999997,0.8125,49.9995,BR49,10,0,0
2020-02-17 11:00:00,0.098,189.18099999999998,0.501,37.4985,BR49,11,0,0
2020-02-17 12:00:00,0.14200000000000002,242.62150000000003,0.858,47.4955,BR49,12,0,0
2020-02-17 13:00:00,0.119,259.774,0.6174999999999999,50.0295,BR49,13,0,0
2020-02-17 14:00:00,0.069,142.7575,0.44350000000000006,27.4955,BR49,14,0,0
2020-02-17 15:00:00,0.145,167.4945,0.993,32.457,BR49,15,0,0
2020-02-17 16:00:00,0.152,259.007,0.9095000000000001,50.003,BR49,16,0,0
2020-02-17 17:00:00,0.197,260.4645,0.925,50.006,BR49,17,0,0
2020-02-17 18:00:00,0.198,258.11350000000004,0.8755000000000001,50.0295,BR49,18,0,0
2020-02-17 19:00:00,0.385,257.084,1.5935000000000001,50.0095,BR49,19,0,0
2020-02-17 20:00:00,0.347,258.846,1.44,50.0205,BR49,20,0,0
2020-02-17 21:00:00,0.564,258.11199999999997,2.2399999999999998,50.057,BR49,21,0,0
2020-02-17 22:00:00,0.6869999999999999,256.554,2.7235,49.969,BR49,22,0,0
2020-02-17 23:00:00,0.176,260.20349999999996,0.8275,50.0065,BR49,23,0,0
2020-02-18 00:00:00,0.091,261.49899999999997,0.5475,49.978500000000004,BR49,0,1,0
2020-02-18 01:00:00,0.078,261.959,0.52,49.935500000000005,BR49,1,1,0
2020-02-18 02:00:00,0.064,262.4235,0.4915,49.971,BR49,2,1,0
2020-02-18 03:00:00,0.066,263.339,0.499,49.989,BR49,3,1,0
2020-02-18 04:00:00,0.064,262.4015,0.4875,49.994,BR49,4,1,0
2020-02-18 05:00:00,0.06,259.90700000000004,0.471,49.945,BR49,5,1,0
2020-02-18 06:00:00,0.263,257.319,1.408,49.987,BR49,6,1,0
2020-02-18 07:00:00,0.127,252.7285,0.713,49.922,BR49,7,1,0
2020-02-18 08:00:00,0.547,252.8475,2.2185,50.0215,BR49,8,1,0
2020-02-18 09:00:00,0.48600000000000004,251.391,1.9929999999999999,50.039,BR49,9,1,0
2020-02-18 10:00:00,0.13,250.81599999999997,0.6685000000000001,50.0075,BR49,10,1,0
2020-02-18 11:00:00,0.081,254.04299999999998,0.504,50.0195,BR49,11,1,0
2020-02-18 12:00:00,0.47,256.632,2.136,49.992000000000004,BR49,12,1,0
2020-02-18 13:00:00,0.21000000000000002,247.2735,1.056,47.528,BR49,13,1,0
2020-02-18 14:00:00,0.108,232.78000000000003,0.6910000000000001,45.0165,BR49,14,1,0
2020-02-18 15:00:00,0.101,256.838,0.625,49.971,BR49,15,1,0
2020-02-18 16:00:00,0.256,256.15549999999996,1.2925,49.969,BR49,16,1,0
2020-02-18 17:00:00,0.134,257.1635,0.7075,50.009,BR49,17,1,0
2020-02-18 18:00:00,0.39,253.541,1.6375,49.9815,BR49,18,1,0
2020-02-18 19:00:00,0.242,253.487,1.048,49.995,BR49,19,1,0
2020-02-18 20:00:00,0.204,256.658,0.8869999999999999,49.9995,BR49,20,1,0
2020-02-18 21:00:00,0.215,259.3125,0.925,49.977999999999994,BR49,21,1,0
2020-02-18 22:00:00,0.378,259.9195,1.5425,49.9865,BR49,22,1,0
2020-02-18 23:00:00,0.247,262.8005,1.0585,49.9895,BR49,23,1,0
2020-02-19 00:00:00,0.101,264.775,0.586,49.9545,BR49,0,2,0
2020-02-19 01:00:00,0.084,266.23400000000004,0.5415,50.025999999999996,BR49,1,2,0
2020-02-19 02:00:00,0.12,266.1795,0.6415,50.018,BR49,2,2,0
2020-02-19 03:00:00,0.112,266.351,0.639,50.0475,BR49,3,2,0
2020-02-19 04:00:00,0.067,265.7535,0.49850000000000005,50.023,BR49,4,2,0
2020-02-19 05:00:00,0.07,262.8245,0.4885,50.028999999999996,BR49,5,2,0
2020-02-19 06:00:00,0.1,258.3265,0.5595,50.007999999999996,BR49,6,2,0
2020-02-19 07:00:00,0.325,254.34099999999998,1.642,49.9895,BR49,7,2,0
2020-02-19 08:00:00,0.326,252.36999999999998,1.4195,50.040499999999994,BR49,8,2,0
2020-02-19 09:00:00,0.639,249.2935,2.5855,50.006,BR49,9,2,0
2020-02-19 10:00:00,0.49800000000000005,247.5915,2.066,49.9815,BR49,10,2,0
2020-02-19 11:00:00,0.397,251.66350000000003,1.841,50.03,BR49,11,2,0
2020-02-19 12:00:00,0.322,255.552,1.379,49.934,BR49,12,2,0
2020-02-19 13:00:00,0.11800000000000001,259.57800000000003,0.631,50.0105,BR49,13,2,0
2020-02-19 14:00:00,0.117,205.40900000000002,0.7115,39.9675,BR49,14,2,0
2020-02-19 15:00:00,0.1,258.4975,0.5805,50.010000000000005,BR49,15,2,0
2020-02-19 16:00:00,0.248,258.381,1.0870000000000002,49.9565,BR49,16,2,0
2020-02-19 17:00:00,0.137,258.7325,0.6719999999999999,49.963499999999996,BR49,17,2,0
2020-02-19 18:00:00,0.142,255.8395,0.6745,50.016000000000005,BR49,18,2,0
2020-02-19 19:00:00,0.258,255.16199999999998,1.115,50.027,BR49,19,2,0
2020-02-19 20:00:00,0.216,258.396,0.951,49.9935,BR49,20,2,0
2020-02-19 21:00:00,0.27899999999999997,260.35299999999995,1.1824999999999999,50.012,BR49,21,2,0
2020-02-19 22:00:00,0.568,260.9035,2.54,50.0035,BR49,22,2,0
2020-02-19 23:00:00,0.303,263.90250000000003,1.42,50.033,BR49,23,2,0
2020-02-20 00:00:00,0.096,265.005,0.569,50.005,BR49,0,3,0
2020-02-20 01:00:00,0.094,265.528,0.5655,50.021,BR49,1,3,0
2020-02-20 02:00:00,0.082,266.0035,0.5355,50.028,BR49,2,3,0
2020-02-20 03:00:00,0.079,265.65700000000004,0.5305,50.021,BR49,3,3,0
2020-02-20 04:00:00,0.079,265.6685,0.5225,50.0675,BR49,4,3,0
2020-02-20 05:00:00,0.07200000000000001,262.17199999999997,0.49749999999999994,50.022000000000006,BR49,5,3,0
2020-02-20 06:00:00,0.083,258.296,0.514,49.981,BR49,6,3,0
2020-02-20 07:00:00,0.164,254.10250000000002,0.7695000000000001,49.986000000000004,BR49,7,3,0
2020-02-20 08:00:00,0.28200000000000003,251.527,1.246,49.9525,BR49,8,3,0
2020-02-20 09:00:00,0.17,253.2105,0.792,50.0195,BR49,9,3,0
2020-02-20 10:00:00,0.20800000000000002,253.57350000000002,0.9385,50.027,BR49,10,3,0
2020-02-20 11:00:00,0.239,241.91349999999997,1.2145,47.516,BR49,11,3,0
2020-02-20 12:00:00,0.544,256.1735,2.5469999999999997,50.025,BR49,12,3,0
2020-02-20 13:00:00,0.133,260.70050000000003,0.705,50.045,BR49,13,3,0
2020-02-20 14:00:00,0.175,258.4465,0.877,49.989,BR49,14,3,0
2020-02-20 15:00:00,0.13999999999999999,258.2065,0.7695000000000001,49.935500000000005,BR49,15,3,0
2020-02-20 16:00:00,0.139,257.6735,0.6665,49.9705,BR49,16,3,0
2020-02-20 17:00:00,0.164,258.49,0.782,50.0115,BR49,17,3,0
2020-02-20 18:00:00,0.157,110.944,1.0285,22.8445,BR49,18,3,0
2020-02-20 19:00:00,0.479,253.0025,2.314,50.019,BR49,19,3,0
2020-02-20 20:00:00,0.202,257.877,0.9105000000000001,50.041000000000004,BR49,20,3,0
2020-02-20 21:00:00,0.196,261.0225,0.869,50.012,BR49,21,3,0
2020-02-20 22:00:00,0.274,263.12199999999996,1.1425,49.997,BR49,22,3,0
2020-02-20 23:00:00,0.194,266.584,0.8664999999999999,49.997,BR49,23,3,0
2020-02-21 00:00:00,0.127,267.619,0.655,49.9945,BR49,0,4,0
2020-02-21 01:00:00,0.154,267.7805,0.74,49.9995,BR49,1,4,0
2020-02-21 02:00:00,0.101,270.1465,0.6064999999999999,50.0005,BR49,2,4,0
2020-02-21 03:00:00,0.076,271.9375,0.521,50.007,BR49,3,4,0
2020-02-21 04:00:00,0.078,272.3625,0.529,50.033,BR49,4,4,0
2020-02-21 05:00:00,0.077,270.7265,0.517,49.991,BR49,5,4,0
2020-02-21 06:00:00,0.078,269.09250000000003,0.5105,50.041000000000004,BR49,6,4,0
2020-02-21 07:00:00,0.093,263.445,0.5205,49.9465,BR49,7,4,0
2020-02-21 08:00:00,0.315,259.166,1.3735,49.972500000000004,BR49,8,4,0
2020-02-21 09:00:00,0.803,257.394,3.566,49.9205,BR49,9,4,0
2020-02-21 10:00:00,0.655,245.046,3.0629999999999997,47.5185,BR49,10,4,0
2020-02-21 11:00:00,0.119,219.01500000000001,0.6805,42.4945,BR49,11,4,0
2020-02-21 12:00:00,0.325,245.147,1.5174999999999998,47.4645,BR49,12,4,0
2020-02-21 13:00:00,0.859,234.502,3.3715,45.0315,BR49,13,4,0
2020-02-21 14:00:00,0.195,143.108,1.0725,27.468,BR49,14,4,0
2020-02-21 15:00:00,0.191,221.839,1.0285,42.4775,BR49,15,4,0
2020-02-21 16:00:00,0.186,260.69,0.8744999999999999,49.988,BR49,16,4,0
2020-02-21 17:00:00,0.165,260.173,0.837,50.019999999999996,BR49,17,4,0
2020-02-21 18:00:00,0.218,256.4975,1.0630000000000002,50.021499999999996,BR49,18,4,0
2020-02-21 19:00:00,0.18,257.3525,0.821,50.029,BR49,19,4,0
2020-02-21 20:00:00,0.208,259.0815,0.9404999999999999,50.028000000000006,BR49,20,4,0
2020-02-21 21:00:00,0.287,260.78450000000004,1.2645,50.001,BR49,21,4,0
2020-02-21 22:00:00,0.221,262.4485,1.026,49.989,BR49,22,4,0
2020-02-21 23:00:00,0.177,263.9715,0.893,49.955,BR49,23,4,0
2020-02-22 00:00:00,0.12,264.8495,0.678,49.992000000000004,BR49,0,5,1
2020-02-22 01:00:00,0.097,265.53200000000004,0.5805,50.0225,BR49,1,5,1
2020-02-22 02:00:00,0.08600000000000001,266.0355,0.5545,50.0075,BR49,2,5,1
2020-02-22 03:00:00,0.079,266.0715,0.533,50.013999999999996,BR49,3,5,1
2020-02-22 04:00:00,0.209,265.29650000000004,1.155,49.985,BR49,4,5,1
2020-02-22 05:00:00,0.079,263.166,0.52,49.986000000000004,BR49,5,5,1
2020-02-22 06:00:00,0.085,260.981,0.534,50.003,BR49,6,5,1
2020-02-22 07:00:00,0.39,255.66350000000003,1.934,50.028499999999994,BR49,7,5,1
2020-02-22 08:00:00,0.131,256.46750000000003,0.6735,49.998000000000005,BR49,8,5,1
2020-02-22 09:00:00,0.229,241.10100000000003,1.076,47.448,BR49,9,5,1
2020-02-22 10:00:00,0.167,102.08200000000001,0.998,20.016,BR49,10,5,1
2020-02-22 11:00:00,0.356,244.05900000000003,1.9739999999999998,47.5495,BR49,11,5,1
2020-02-22 12:00:00,0.151,259.3605,0.9564999999999999,50.028000000000006,BR49,12,5,1
2020-02-22 13:00:00,0.214,262.11,1.044,50.0315,BR49,13,5,1
2020-02-22 14:00:00,0.219,260.8375,1.0625,49.9645,BR49,14,5,1
2020-02-22 15:00:00,0.128,248.0645,0.795,47.4995,BR49,15,5,1
