timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,day_of_week,is_weekend
2020-06-02,14.352,248.58027083333334,2.564604166666667,49.688875,BR49,1,0
2020-06-03,16.364,228.66412499999998,2.9788541666666664,46.25002083333333,BR49,2,0
2020-06-04,21.744,244.02391666666665,3.9073333333333333,49.269958333333335,BR49,3,0
2020-06-05,16.327,239.99579166666666,2.9543958333333333,47.62777083333334,BR49,4,0
2020-06-06,11.377,238.11589583333335,2.144458333333333,47.61304166666666,BR49,5,1
2020-06-07,21.391,242.3289166666667,3.8506875,48.7808125,BR49,6,1
2020-06-08,19.475,242.8420625,3.5340416666666665,49.558166666666665,BR49,0,0
2020-06-09,25.225,238.20806249999998,4.577166666666667,49.45395833333334,BR49,1,0
2020-06-10,29.541,236.03462499999998,5.3856875,49.58291666666666,BR49,2,0
2020-06-11,34.813,233.85327083333334,6.319875,48.8709375,BR49,3,0
2020-06-12,29.312,226.91647916666668,5.3115,47.402875,BR49,4,0
2020-06-13,33.957,241.38787499999998,6.0731875,50.01975,BR49,5,1
2020-06-14,24.993,210.2480625,4.6256458333333335,43.77708333333333,BR49,6,1
2020-06-15,31.358,237.48141666666666,5.6700625,49.80204166666667,BR49,0,0
2020-06-16,36.406,237.545875,6.457624999999999,49.69227083333333,BR49,1,0
2020-06-17,28.583,240.54706249999998,5.1477916666666665,50.00389583333333,BR49,2,0
2020-06-18,39.464,237.35560416666667,7.077916666666667,49.702666666666666,BR49,3,0
2020-06-19,41.426,237.12308333333334,7.489,49.700520833333336,BR49,4,0
2020-06-20,32.929,241.54270833333334,5.896937500000001,49.91320833333334,BR49,5,1
2020-06-21,26.036,216.80037499999997,4.772416666666667,44.52170833333333,BR49,6,1
2020-06-22,35.910000000000004,238.01202083333334,6.524958333333333,49.67577083333333,BR49,0,0
2020-06-23,24.815,177.92022916666667,4.742354166666667,37.58433333333333,BR49,1,0
2020-06-24,25.197,216.11427083333334,4.55175,44.670604166666664,BR49,2,0
2020-06-25,20.58,201.39268750000002,3.963625,41.15625,BR49,3,0
2020-06-26,21.194,244.47520833333334,3.8112291666666667,49.90589583333334,BR49,4,0
2020-06-27,34.236000000000004,232.38664583333332,6.239729166666667,49.07047916666667,BR49,5,1
2020-06-28,30.625,218.939625,5.5758125,46.2631875,BR49,6,1
2020-06-29,31.743000000000002,223.08839583333332,5.897354166666667,46.133562500000004,BR49,0,0
2020-06-30,31.451,236.3158125,5.643895833333334,49.26385416666667,BR49,1,0
2020-07-01,26.637999999999998,235.15222916666667,4.8775208333333335,49.465291666666666,BR49,2,0
2020-07-02,47.596000000000004,224.6055,8.690791666666666,48.116625,BR49,3,0
2020-07-03,38.067,198.5391875,7.13225,42.38675,BR49,4,0
2020-07-04,30.348,230.22927083333335,5.532291666666667,47.72422916666667,BR49,5,1
